frame,ball_x,ball_y,ball_z
94,0.750730693563124,7.1217452279761035,2.451808702427469
95,0.7299421795326946,6.709268939615246,2.4342769482709428
96,0.7093672459611856,6.301030418072781,2.4060904283083135
97,0.6890019249971872,5.896950935036528,2.3673557405758197
98,0.6688425057004747,5.496956859709807,2.318176958214667
99,0.6488855215439951,5.100979410831466,2.2586559499604686
100,0.6291277382676062,4.70895441567529,2.188892683525864
101,0.6095661420486423,4.320822075335745,2.1089855120176515
102,0.5901979279616073,3.9365267357503977,2.0190314434798493
103,0.5710204887059878,3.5560166640422866,1.9191263936250353
104,0.5520314035872943,3.1792438298867474,1.8093654218063966
105,0.5332284277419244,2.8061636917160047,1.689842950290259
106,0.5146094816012484,2.4367349876703375,1.5606529669112277
107,0.4961726405944483,2.070919531286462,1.4218892112270456
108,0.4779161250930565,1.7086820119816237,1.2736453443352613
